source_row_num,category_type,collection_code,collection_name,department_name,section_name,subsection_name,rate_code,rate_original_name,rate_final_name,rate_unit,row_type,is_scope,is_machine,is_material,resource_code,resource_name,resource_unit,resource_quantity,resource_price_per_unit_current,resource_cost,total_resource_cost_per_position,total_material_cost_per_position,total_cost_per_position,currency,price_region,is_abstract,masterformat_division,masterformat_section_title,is_labor
417,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为0.65、0.5立方米的挖掘机，在容积为1000至3000立方米的基坑中进行土方开挖作业,KAME_KAME_KAKAVO_MERI,在容积为1000至3000立方米的基坑中，使用铲斗容量为0.5立方米的挖掘机进行土方开挖，土层类型：,6,1000立方米,操作员,0,1,0,PU_MEKAKA_KANEKA,人员：1人-小时/机器-小时,机器运行时间,69,61.46248000000001,4240.91112,12759.4126008,,12759.4126008,CNY,"Shanghai, China",,31 00 00,Earthwork,0
418,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为0.65、0.5立方米的挖掘机，在容积为1000至3000立方米的基坑中进行土方开挖作业,KAME_KAME_KAKAVO_MERI,在容积为1000至3000立方米的基坑中，使用铲斗容量为0.5立方米的挖掘机进行土方开挖，土层类型：,6,1000立方米,工作内容,0,0,0,,,,,,,12759.4126008,,12759.4126008,CNY,"Shanghai, China",,31 00 00,Earthwork,0
419,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为0.65、0.5立方米的挖掘机，在容积为1000至3000立方米的基坑中进行土方开挖作业,KAME_KAME_KAKAVO_MERI,在容积为1000至3000立方米的基坑中，使用铲斗容量为0.5立方米的挖掘机进行土方开挖，土层类型：,6,1000立方米,工作内容,0,0,0,,,,,,,12759.4126008,,12759.4126008,CNY,"Shanghai, China",,31 00 00,Earthwork,0
420,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为0.65、0.5立方米的挖掘机，在容积为1000至3000立方米的基坑中进行土方开挖作业,KAME_KAME_KAKAVO_MERI,在容积为1000至3000立方米的基坑中，使用铲斗容量为0.5立方米的挖掘机进行土方开挖，土层类型：,6,1000立方米,工作内容,0,0,0,,,,,,,12759.4126008,,12759.4126008,CNY,"Shanghai, China",,31 00 00,Earthwork,0
421,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为0.65、0.5立方米的挖掘机，在容积为1000至3000立方米的基坑中进行土方开挖作业,KAME_KAME_KAKAVO_MERI,在容积为1000至3000立方米的基坑中，使用铲斗容量为0.5立方米的挖掘机进行土方开挖，土层类型：,6,1000立方米,工作内容,0,0,0,,,,,,,12759.4126008,,12759.4126008,CNY,"Shanghai, China",,31 00 00,Earthwork,0
422,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KAME建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,1,1000立方米,资源,0,1,0,DXME-KAME-KASA_KAVOLI,履带式单斗柴油挖掘机，铲斗容积1.0立方米,台时,13,222.47016,2892.11208,2892.11208,,2892.11208,CNY,"Shanghai, China",,31 00 00,Earthwork,0
423,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KAME建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,1,1000立方米,操作员,0,1,0,PU_MEKAKA_KANEKA,人员：1人-小时/机器-小时,机器运行时间,13,61.46248000000001,799.0122400000001,2892.11208,,2892.11208,CNY,"Shanghai, China",,31 00 00,Earthwork,0
424,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KAME建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,1,1000立方米,工作内容,0,0,0,,,,,,,2892.11208,,2892.11208,CNY,"Shanghai, China",,31 00 00,Earthwork,0
425,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KAME建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,1,1000立方米,工作内容,0,0,0,,,,,,,2892.11208,,2892.11208,CNY,"Shanghai, China",,31 00 00,Earthwork,0
426,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KAME建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,1,1000立方米,工作内容,0,0,0,,,,,,,2892.11208,,2892.11208,CNY,"Shanghai, China",,31 00 00,Earthwork,0
427,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KARI建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,2,1000立方米,资源,0,1,0,DXME-KAME-KASA_KAVOLI,履带式单斗柴油挖掘机，铲斗容积1.0立方米,台时,15,222.47016,3337.0524,3337.0524,,3337.0524,CNY,"Shanghai, China",,31 00 00,Earthwork,0
428,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KARI建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,2,1000立方米,操作员,0,1,0,PU_MEKAKA_KANEKA,人员：1人-小时/机器-小时,机器运行时间,15,61.46248000000001,921.9372000000001,3337.0524,,3337.0524,CNY,"Shanghai, China",,31 00 00,Earthwork,0
429,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KARI建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,2,1000立方米,工作内容,0,0,0,,,,,,,3337.0524,,3337.0524,CNY,"Shanghai, China",,31 00 00,Earthwork,0
430,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KARI建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,2,1000立方米,工作内容,0,0,0,,,,,,,3337.0524,,3337.0524,CNY,"Shanghai, China",,31 00 00,Earthwork,0
431,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KARI建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,2,1000立方米,工作内容,0,0,0,,,,,,,3337.0524,,3337.0524,CNY,"Shanghai, China",,31 00 00,Earthwork,0
432,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KATO建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,3,1000立方米,资源,0,1,0,DXME-KAME-KASA_KAVOLI,履带式单斗柴油挖掘机，铲斗容积1.0立方米,台时,20,222.47016,4449.403200000001,4449.403200000001,,4449.403200000001,CNY,"Shanghai, China",,31 00 00,Earthwork,0
433,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KATO建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,3,1000立方米,操作员,0,1,0,PU_MEKAKA_KANEKA,人员：1人-小时/机器-小时,机器运行时间,20,61.46248000000001,1229.2496,4449.403200000001,,4449.403200000001,CNY,"Shanghai, China",,31 00 00,Earthwork,0
434,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KATO建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,3,1000立方米,工作内容,0,0,0,,,,,,,4449.403200000001,,4449.403200000001,CNY,"Shanghai, China",,31 00 00,Earthwork,0
435,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KATO建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,3,1000立方米,工作内容,0,0,0,,,,,,,4449.403200000001,,4449.403200000001,CNY,"Shanghai, China",,31 00 00,Earthwork,0
436,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KATO建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,3,1000立方米,工作内容,0,0,0,,,,,,,4449.403200000001,,4449.403200000001,CNY,"Shanghai, China",,31 00 00,Earthwork,0
437,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KAPU建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,4,1000立方米,资源,0,1,0,DXME-KAME-KASA_KAVOLI,履带式单斗柴油挖掘机，铲斗容积1.0立方米,台时,25,222.47016,5561.754000000001,5561.754000000001,,5561.754000000001,CNY,"Shanghai, China",,31 00 00,Earthwork,0
438,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KAPU建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,4,1000立方米,操作员,0,1,0,PU_MEKAKA_KANEKA,人员：1人-小时/机器-小时,机器运行时间,25,61.46248000000001,1536.562,5561.754000000001,,5561.754000000001,CNY,"Shanghai, China",,31 00 00,Earthwork,0
439,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KAPU建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,4,1000立方米,工作内容,0,0,0,,,,,,,5561.754000000001,,5561.754000000001,CNY,"Shanghai, China",,31 00 00,Earthwork,0
440,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KAPU建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,4,1000立方米,工作内容,0,0,0,,,,,,,5561.754000000001,,5561.754000000001,CNY,"Shanghai, China",,31 00 00,Earthwork,0
441,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KAPU建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,4,1000立方米,工作内容,0,0,0,,,,,,,5561.754000000001,,5561.754000000001,CNY,"Shanghai, China",,31 00 00,Earthwork,0
442,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KASA建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,5,1000立方米,资源,0,1,0,DXME-KAME-KASA_KAVOLI,履带式单斗柴油挖掘机，铲斗容积1.0立方米,台时,32,222.47016,7119.045120000001,7119.045120000001,,7119.045120000001,CNY,"Shanghai, China",,31 00 00,Earthwork,0
443,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KASA建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,5,1000立方米,操作员,0,1,0,PU_MEKAKA_KANEKA,人员：1人-小时/机器-小时,机器运行时间,32,61.46248000000001,1966.79936,7119.045120000001,,7119.045120000001,CNY,"Shanghai, China",,31 00 00,Earthwork,0
444,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,使用铲斗容量为1、0.65、0.5、0.4、0.25立方米的反铲挖掘机在沟槽中挖掘土方并堆放,KAME_KAME_KAKADX_KASA建筑工,使用铲斗容量为1（1-1.2）立方米的反铲挖掘机在沟槽中挖掘土方，土方类别：,5,1000立方米,工作内容,0,0,0,,,,,,,7119.045120000001,,7119.045120000001,CNY,"Shanghai, China",,31 00 00,Earthwork,0
